1120476975120961537,"Morning
Visit : 

#videosomplakviral #videosomplak #video #videolucu #videokocak #somplak #BBMAsTopSocial #BentarLagiPuasa #CHEBUR #KPUJanganSalahInputData #PemiluUlang2019 Chelsea 2-2 Burnley #ChelseaBurnley #Chelsea #BurnleyFC Louis Tomlinson #VideoViral ",2019-04-22 23:58:22,False,hashtags,33,0,0,
1120476770979938308,"Chelsea 2-2 Burnley. A crazy first 25 minutes where four goals were shared. Disappointed with a point, but Im gutted for Hudson-Odois season-ending injury. Sigh not a good night for us #CFC #CHEBUR",2019-04-22 23:57:34,False,hashtags,506,0,0,
1120476333853806593,"#CHEBUR
-
The amount of walking from #CFC players when #HAZARD has the ball is ridiculous. You can affect the game when you don't have the ball pulling away your defender or overlapping his run. Please do something to contribute -_-",2019-04-22 23:55:50,False,hashtags,2435,2,1,
1120476078097694721,Get shithoused you rent boys #CHEBUR,2019-04-22 23:54:49,False,hashtags,55,0,1,
1120475788325924864,"Callum Hudson-Odoi out for the rest of the season after rupturing his achilles.

Heres the very latest on the unfortunate injury news regarding the talented youngster.

For the  

#CFC | #CHEBUR
",2019-04-22 23:53:40,False,hashtags,1843,2,25,
1120474520442241030,"The sweet sleep  Monday, April 23, 2019  #CHEBUR #devotional #Gospel #earthquake #_ #AlbertKing #AmstelGoldRace #avfc",2019-04-22 23:48:37,False,hashtags,476,0,0,
1120474088370319360,"Callum Hudson-Odoi apparently out for 6-9 months. Praying for a swift recovery. Worst news ever. 

Hopefully Chelsea can find a decent replacement with Hazard looking to be on his way out. Maybe we should #PayForPp

#CHEBUR #CFC #KTBFFH",2019-04-22 23:46:54,False,hashtags,17,0,0,
1120473566733066241,How ironic is it that Chelsea are complaining of time wasting when they've been doing it for years lollll #CHEBUR,2019-04-22 23:44:50,False,hashtags,746,0,2,
1120473464618536960,"Cain Prince Louis #KlobucharTownHall Stephen Moore #hardball #ImpeachDonaldTrump #CNNTownHall Amy Klobuchar Higuain #CHEBUR
",2019-04-22 23:44:26,False,hashtags,856,0,0,
1120473310255550464,"We need a goal. We keep the same formation all game

Be careful of criticising Sarri. He is a god and is not to blame

#cfc #CHEBUR #SarriOut ",2019-04-22 23:43:49,False,hashtags,60,0,0,
1120473010216079362,Congratulations #CHEBUR,2019-04-22 23:42:37,False,hashtags,10,0,0,
1120472760763977729,Set plays and corners are a nightmare for  We cant score off them and intelligent opponents (like Burnley) score at will against us #CHEBUR,2019-04-22 23:41:38,False,hashtags,167,0,1,
1120471823785840640, Little late for this comment but it was an opportunistic move by him to grab an early ciggy #CHEBUR,2019-04-22 23:37:54,False,hashtags,30,0,0,
